host_order	species	species_abbreviation	lib_index	total_reads	qc_filtered_reads	qc_retained_pct	pre_rRNA_reads	qc_filtered_loss_reads	qc_filtered_loss_pct	rRNA_reads	rRNA_reads_pct	rRNA_reads_pct_total	remaining_reads	remaining_reads_pct	remaining_reads_pct_total	remaining_reads_pct_input
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-4-S	76955100	76955056	99.99994282380246	75785268	1169832	1.5201487620703502	18924264	24.97090067689673	24.591305839379068	56861004	75.02909932310327	73.88854539855059	75.0290993
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-B	78854160	78854022	99.99982499338019	68248318	10605842	13.449946077670473	583044	0.8542979769845757	0.7393953597375205	67665274	99.14570202301543	85.81065856259201	99.145702
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-G	67614386	67614344	99.99993788304164	66967500	646886	0.9567283506796912	5595378	8.355363422555717	8.275425291889805	61372122	91.64463657744429	90.7678463574305	91.6446366
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-H	82992006	82991990	99.99998072103475	61785352	21206654	25.552646600685854	3453396	5.589344218675002	4.1611188431811135	58331956	94.41065578132499	70.28623455613304	94.4106558
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-I	78801970	78801966	99.99999492398477	73766716	5035254	6.389756499742329	1763940	2.391241057823423	2.2384465769066435	72002776	97.60875894217658	91.37179692335103	97.6087589
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-K	90907514	90907506	99.99999119984736	86383838	4523676	4.976129915949522	3041800	3.521260539500456	3.3460380403758485	83342038	96.47873946049954	91.67783204367463	96.4787395
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-M	94479350	94479340	99.99998941567655	88084174	6395176	6.768861132088652	8885292	10.087274020415972	9.404480449960758	79198882	89.91272597958402	83.82665841795058	89.91272599999999
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-P	192483048	192483028	99.9999896094746	172291682	20191366	10.489945067785918	25603000	14.860264699255765	13.301431095376254	146688682	85.13973530074423	76.20862383683783	85.1397353
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-5-S	628713786	628713742	99.99999300158498	596826986	31886800	5.071751361278405	8893208	1.4900814153199164	1.414508190854272	587933778	98.50991858468008	93.51374044786732	98.5099186
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-B	196465388	196465372	99.99999185607187	171540548	24924840	12.686631601491047	3917908	2.283954461892007	1.994197573365951	167622640	97.71604553810799	85.319170825143	97.7160455
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-G	119343850	119343836	99.99998826919024	107178722	12165128	10.193343016837483	11180340	10.431492176217589	9.368174396921166	95998382	89.56850782378241	80.43848258624135	89.56850779999999
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-H	71425278	71425148	99.99981799160796	56938054	14487224	20.28304881081457	3094446	5.434758975078425	4.332424159413142	53843608	94.56524102492158	75.38452702977229	94.565241
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-I	90536996	90536992	99.9999955819166	84983752	5553244	6.13367379673167	4133150	4.863459076271426	4.565150361295398	80850602	95.13654092372857	89.30117584197293	95.1365409
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-K	109158270	109158018	99.9997691425487	74263016	34895254	31.96757698706658	1561586	2.1027775117563228	1.4305704918188975	72701430	97.89722248824367	66.60185252111452	97.8972225
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-M	151261892	151261864	99.99998148905873	140578860	10683032	7.062606356926965	17643354	12.550502970361261	11.66411034975022	122935506	87.44949702963874	81.27328329332282	87.449497
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-P	103985290	103985278	99.9999884599062	90666568	13318722	12.808275093525248	13088104	14.435424532667874	12.586495647605542	77578464	85.56457546733212	74.60522925886922	85.56457549999999
Clupeiformes	Setipinna tenuifilis	Se. tenuifilis	YS-HJ-6-S	85314084	85314082	99.99999765572119	78805426	6508658	7.62905454156901	8319478	10.55698626640252	9.75158802619272	70485948	89.44301373359748	82.61935743223827	89.4430137
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-4-G	92942658	92942592	99.99992898847373	65617068	27325590	29.400482607243706	3873910	5.903814538010141	4.168064571598544	61743158	94.09618546198986	66.43145282115775	94.09618549999999
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-4-H	71503744	71503658	99.99987972657767	48362008	23141736	32.36436961958244	670044	1.3854759711383364	0.937075406848626	47691964	98.61452402886167	66.69855497356893	98.614524
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-4-I	102513158	102513010	99.9998556282892	64868136	37645022	36.722136684151316	2644604	4.076892235657889	2.5797702964140465	62223532	95.9231077643421	60.69809301943464	95.9231078
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-4-K	69088490	69088480	99.99998552580901	62809360	6279130	9.088532691914384	3156970	5.026273154192305	4.5694586753886215	59652390	94.97372684580769	86.34200863269699	94.97372680000001
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-4-S	101548384	101548316	99.99993303684676	90084518	11463866	11.289067879209187	4775822	5.301490318236481	4.703001477601061	85308696	94.69850968176353	84.00793064318975	94.6985097
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-5-G	73823360	73823300	99.99991872491309	59109056	14714304	19.931772273708486	5799000	9.810679432945097	7.855237149866926	53310056	90.1893205670549	72.21299057642459	90.1893206
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-5-H	98489134	98489120	99.99998578523393	77684074	20805060	21.12421863715443	9715032	12.505821978389033	9.864064801300822	67969042	87.49417802161096	69.01171656154474	87.494178
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-5-I	66679878	66679808	99.99989502080373	57769914	8909964	13.362297993406647	6688658	11.578099285382352	10.030999156897078	51081256	88.42190071461765	76.60670284969628	88.4219007
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-5-S	91094814	91094778	99.99996048073604	79303138	11791676	12.944398788716995	6029624	7.6032602896495725	6.619063956813172	73273514	92.39673971035043	80.43653725446983	92.3967397
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-6-B	64818734	64818730	99.99999382894458	45395470	19423264	29.965509662684866	3238304	7.1335399765659435	4.995938365596588	42157166	92.86646002343406	65.03855197171855	92.86645999999999
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-6-G	101185178	101185156	99.99997825768513	84880814	16304364	16.11339162737847	10089124	11.886224371033954	9.97095048842035	74791690	88.11377562896605	73.91565788420118	88.1137756
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-6-H	78824912	78824880	99.99995940369715	74010346	4814566	6.107924357720818	4411474	5.960617992516884	5.596547954281256	69598872	94.03938200748311	88.29552768799793	94.039382
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-6-I	70165522	70165514	99.99998859838882	66078110	4087412	5.825385293933964	5222978	7.904248471997762	7.443795543914004	60855132	92.09575152800224	86.73081916215203	92.0957515
Clupeiformes	Thryssa dussumieri	Th. dussumieri	YS-DSLT-6-S	97387958	97387880	99.99991990796234	79057172	18330786	18.822435931966044	9617630	12.165411128037821	9.875584412602635	69439542	87.83458887196218	71.30197965543132	87.8345889
Clupeiformes	Thryssa hamiltonii	Th. hamiltonii	YS-HSLT-1-B	77782766	77782758	99.99998971494534	72501760	5281006	6.7894294219364735	742998	1.0247999496839801	0.9552218803841458	71758762	98.97520005031602	92.25534869767938	98.97520010000001
